insider_trading_1_sell_individual_names_offset,0
insider_trading_1_sell_individual_names,"Christopher Charlton"
insider_trading_1_sell_total_trans_value,432542839.71072
insider_trading_1_sell_total_company_shares,-8849107
insider_trading_1_sell_total_individual_shares,-750
insider_trading_2_buy_avg_price,48.99339
insider_trading_2_buy_month_diff,2
insider_trading_2_buy_trade_type,Buy
insider_trading_2_buy_security_id,328821296
insider_trading_2_buy_total_shares,5554
insider_trading_2_buy_total_trades,3
insider_trading_2_buy_company_names
insider_trading_2_buy_unique_owners,3
insider_trading_2_buy_individual_ids_offset,0,1,2
insider_trading_2_buy_individual_ids,8460439,1937009457,30371471
insider_trading_2_buy_individual_names_offset,0,1,2
insider_trading_2_buy_individual_names,"Raelene Murphy","Andrew Harrison","Christopher Charlton"
insider_trading_2_buy_total_trans_value,273268.07529
insider_trading_2_buy_total_company_shares,0
insider_trading_2_buy_total_individual_shares,5554
insider_trading_2_sell_avg_price,0
insider_trading_2_sell_month_diff,2
insider_trading_2_sell_trade_type,Sell
insider_trading_2_sell_security_id,328821296
insider_trading_2_sell_total_shares,0
insider_trading_2_sell_total_trades,0
insider_trading_2_sell_company_names
insider_trading_2_sell_unique_owners,0
insider_trading_2_sell_individual_ids
insider_trading_2_sell_individual_names
insider_trading_2_sell_total_trans_value,0
insider_trading_2_sell_total_company_shares,0
insider_trading_2_sell_total_individual_shares,0
insider_trading_3_buy_avg_price,69.9565
insider_trading_3_buy_month_diff,3
insider_trading_3_buy_trade_type,Buy
insider_trading_3_buy_security_id,328821296
insider_trading_3_buy_total_shares,1903852
insider_trading_3_buy_total_trades,8
insider_trading_3_buy_company_names_offset,0,1,2,3
insider_trading_3_buy_company_names,"Macquarie Group Limited","State Street Global Advisors, Inc.","Macquarie Investment Management Global Limited","Macquarie Investment Management Limited"
insider_trading_3_buy_unique_owners,7
insider_trading_3_buy_individual_ids_offset,0,1,2
insider_trading_3_buy_individual_ids,24622040,46302912,1937009457
insider_trading_3_buy_individual_names_offset,0,1,2
insider_trading_3_buy_individual_names,"Maree Isaacs","Christopher Charlton","Sandra Hook"
insider_trading_3_buy_total_trans_value,101164260.90388
insider_trading_3_buy_total_company_shares,1885766
insider_trading_3_buy_total_individual_shares,18086
insider_trading_3_sell_avg_price,77.8063
insider_trading_3_sell_month_diff,3
insider_trading_3_sell_trade_type,Sell
insider_trading_3_sell_security_id,328821296
insider_trading_3_sell_total_shares,-9302016
insider_trading_3_sell_total_trades,10
insider_trading_3_sell_company_names_offset,0,1,2,3,4
insider_trading_3_sell_company_names,"State Street Global Advisors, Inc.","Macquarie Investment Management Global Limited","Macquarie Group Limited","Realwise Holdings Pty Ltd","Macquarie Investment Management Limited"
insider_trading_3_sell_unique_owners,5
insider_trading_3_sell_individual_ids
insider_trading_3_sell_individual_names
insider_trading_3_sell_total_trans_value,316868598.59862
insider_trading_3_sell_total_company_shares,-9302016
insider_trading_3_sell_total_individual_shares,0
